platform,text,Sentiment
Instagram,"#Política Estado civil incierto; la hija tiene dos actas. Faltan piezas en la vida de @xochitlgalvez 

Esta investigación se inició –como sucede siempre– en una duda menor: en sus operaciones recientes de compra/venta de propiedades se presenta a veces con estado civil “casada” y otras como “soltera”.

En los documentos del Registro Público de la Propiedad sobre los movimientos de compraventa de propiedades de Bertha Xóchitl Gálvez Ruiz, la candidata presidencial de la derecha, hay una inconsistencia sobre su estado civil, un detalle que forma parte de una cadena de irregularidades.

En otra biografía, Xingona, una mexicana contra el autoritarismo, de Ivonne Melgar —publicado después del libro de Lindero—, cuenta que en 1987 conoció al papá de su hija y hubo una presión de su familia para que ella contrajera matrimonio: “conozco al papá de mi hija, me caso con él y pues él se va cuando estoy con seis meses de embarazo y me quedo sola”. Después relata que, años después, el hombre intentó acercarse a ambas pero que para ella “no existe” y cree “que para Diana existe poco”.

Sin embargo, el relato esconde inconsistencias. Diana Vega Gálvez nació el 23 de enero de 1988, fue registrada el 15 de marzo de ese año por sus dos padres: Vega Chacón y Gálvez Ruiz. Ambos firmaron el documento en el Registro Civil de Tepatepec, Hidalgo.

Cada registro de Diana emitió su respectiva Clave Única de Registro de Población (CURP) y de acuerdo con los documentos en poder de SinEmbargo, para abril de 2024, ninguno de los registros públicos, el de Hidalgo y Ciudad de México, tiene constancia de cancelación sino que ambas son vigentes y en consecuencia, la hija de Gálvez, durante este tiempo, ha podido utilizar cualquiera de las dos.

Fotos: Sinembargo

#Tjcomunica",0
Instagram,"🟡¡Acompáñanos a la transmisión #EnVivo del PRIMER DEBATE PRESIDENCIAL de nuestra querida Dra. @claudia_shein !.
¡Juntas y juntos Sigamos Haciendo Historia!.👋🏻⭐️🇻🇳
#ElPTesLa4T #PartidoDelTrabajoCDMX",1
Instagram,"Te compartimos las principales propuestas de @alvarezmaynez, el candidato a la presidencia por el partido Movimiento Ciudadano 🟧

-
Recuerda que información es poder, es sumamente importante conocer las propuestas y a los candidatos para tomar decisiones bien fundamentadas y previamente analizadas.
.
.
#awoman #awomanmx #elecciones #2dejunio",2
Instagram,"AGENDA 2024. Invitada @GriseldaGalicia, sábado 6 de enero a las 13:00 hrs. Participan @RocioAragonOax Francisco J. Sánchez @jsanchezoax @heyoaxacamx @HuajuapanNubes @ObjetivoOaxaca @LaCoyunturaOax @XochitlGalvez @xochilove_rs 
 https://www.facebook.com/events/216936224811943/",2
Instagram,"#Rumboal2024 | Claudia Sheinbaum llegó a Guanajuato para participar en dos eventos importantes junto con Alma Alcaráz, candidata a Gobernadora. 

El primero tendrá lugar en León a las 4:00 pm, seguido de otro en San Miguel de Allende a las 7:30 pm. https://acortar.link/JWTyAt",2
Instagram,Gracias tocaya por tu ayuda y motivación en este arranque de campaña @xochitlgalvez,1
Instagram,"¡Xochilovers de #Tapachula vamos al encuentro con @xochitlgalvez este 23 de abril!

Sigamos llevando un mensaje de esperanXa a todo México. 🤞🏻🩷

El link de registro se los dejamos en nuestras historias.",1
Instagram,"Vamos a crear el programa SOS Mujeres, no solo para que las mujeres llamen en caso de emergencia, sino también para prevenir y atender la violencia contra las mujeres. En la Ciudad lo desarrollamos y vamos a apoyarlas en caso de violencia en todo el país.",2
Instagram,"La CNTE señaló que el propio López Obrador ofreció la reunión coN Sheinbaum.

#CNTE #AMLO #ClaudiaSheinbaum",2
Instagram,"El Tercer Debate Presidencial dividió opiniones entre 48 editorialistas y columnistas convocados por Grupo Reforma, quienes analizaron el último encuentro entre las candidatas y el candidato.

Mientras que para algunos quien presentó mejores propuestas fue Gálvez, para otros fue Sheinbaum y otros consideran que el formato de los tres encuentros no fue el más adecuado para el intercambio de ideas y que se privilegiaron los ataques.

Conoce el análisis a detalle en el link de la bío. 

#EntérateEnREFORMA #Editorialistas #Debate #Voto24 #ClaudiaSheinbaum #XochitlGalvez #JorgeAlvarezMaynez",2
Instagram,"🕵️‍♀️🔎 Claudia Sheinbaum hace un llamado a la investigación sobre el descarrilamiento del Tren Maya.

Descubre todos los detalles en nuestro link de nuestra BIO.🌐⬆",2
Instagram,#UltimoMinuto | @claudia_shein no asistirá al @inemexico para ensayo en set del debate presidencial,0
Instagram,"La lucha de nuestro movimiento la encabeza nuestra próxima presidenta: @claudia_shein 

#PTesla4T",2
Instagram,"¡#CeroTolerancia contra la delincuencia!

#VotaPRI este dos de junio.

@xochitlgalvez @pri_nacional @pri_slp @alitomorenoc @caroviggiano @pabloangulob90",1
Instagram,"Este miércoles 29 de mayo nos vemos en el Zócalo de la Ciudad para seguir haciendo historia juntos.

Tendremos la primer mujer presidenta de México 🇲🇽 💜",1
Instagram,"La candidata presidencial @claudia_shein se reunió con simpatizantes en Milpa Alta, en la #CiudaddeMéxico.

Antes de despedirse, pidió a sus simpatizantes conseguir más personas para votar por ella este 2 de junio.

“A veces voy caminando, cuando voy entrando a un pueblo y me dicen: ‘ya ganaste, #Claudia’. Pues sí, vamos muy arriba en las encuestas, pero todavía nos falta”, dijo.

De igual manera, se dijo ganadora del debate del pasado domingo y aseguró que llegará la presidencia.",1
Instagram,"Uno de los objetivos centrales de las #CampañasNegras en #internet es la candidata presidencial de la coalición sigamos haciendo historia, #ClaudiaSheinbaum quien ha enfrentado oleadas de ofensas, descalificaciones y amenazas por #RedesSociales

Para hablar más sobre esta práctica y, sobre todo, el origen de los recursos para financiar esta #GuerraSucia, en #PuntoDeReferencia nos acompañó #GerardoFernándezNoroña, coordinador de Vocerías del #EquipoDeCampaña de la doctora #Sheinbaum

Aquí la #entrevista completa 

#PuntoDeReferencia 🔴",1
Instagram,"La virtual presidenta electa, Claudia Sheinbaum Pardo, se encuentra en una reunión de trabajo con el secretario de Hacienda, Rogelio Ramírez de la O, para ultimar detalles del Paquete Económico 2025. Esta reunión se lleva a cabo la mañana del martes 23 de julio en Palacio Nacional, en las oficinas de Ramírez de la O. Sheinbaum ha mencionado que el presupuesto del próximo año priorizará programas sociales y proyectos de infraestructura, incluyendo su ambicioso proyecto ferroviario. 🏛️

Después de su encuentro con Ramírez de la O, la presidenta electa se trasladará a su casa de transición en Iztapalapa, donde se reunirá con Alicia Bárcena, la actual secretaria de Relaciones Exteriores, quien será la futura secretaria de Medio Ambiente a partir del 1 de octubre.

#ClaudiaSheinbaum #PresidenciaMéxico #PaqueteEconómico2025 #PolíticaMexicana #TransiciónPresidencial",2
Instagram,"Yo no sigo ningún partido, pero esta playera si está chida",0
Instagram,"CIUDAD DE MÉXICO.-En una entrevista exclusiva con Inna Afinogenova, el presidente de México, Andrés Manuel López Obrador, expresó que “el porvenir viene acompañado de la justicia y tiene rostro de mujer”.

Esta declaración no pasó desapercibida en las redes sociales, donde algunos señalaron que AMLO podría estar refiriéndose a Claudia Sheinbaum como futura presidenta.

En este contexto, la última encuesta publicada por el diario Reforma en Jalisco revela que Claudia Sheinbaum Pardo, candidata de Morena, lidera el estudio de preferencias electorales.

La pregunta clave de la encuesta fue: “Si hoy hubiera elecciones para Presidente de la República, ¿por quién votaría usted?” y los resultados muestran que un 69% de los encuestados preferirían a Claudia Sheinbaum. Le siguen Xóchitl Gálvez con un 23%, y Jorge Álvarez Maynez con un 8%.

¿Qué tiene Claudia que no tiene AMLO?
Ante esta pregunta, AMLO respondió que la exjefa de gobierno de la Ciudad de México “lo tiene todo”.

“Está más preparada que yo, habla inglés, eso es importante. Es muy inteligente, académicamente es más que yo, yo apenas terminé la licenciatura, ella es doctora. Es una mujer con convicciones, con principios, honesta, tiene muchos méritos, muchas virtudes”, señaló.

¿Qué opinas?

#AMLO #claudiasheinbaum #méxico",1
Instagram,"El nuevo programa de apoyo para mujeres de 60 a 64 años otorgará autonomía a quienes han dedicado la mayor parte de su vida a trabajos del hogar no remunerados, destacó la virtual presidenta electa, Claudia Sheinbaum Pardo
.
.
#Contralínea #PeriodismodeInvestigación #Sheinbaum #ProgramasSociales #México
Más información en contralinea.com.mx",1
Instagram,"Este ejercicio democrático fue organizado por estudiantes, docentes y trabajadores universitarios de las principales instituciones educativas del país. La convocatoria superó todas las expectativas, con una participación estimada de más de 300 mil universitarios, principalmente jóvenes, provenientes de instituciones como la UNAM, el IPN, la UAM, la UPN, la UdG, la BUAP, la UANL, la UAEMEX, entre otras.

Para leer la nota completa ingresa a julioastillero.com o da clic en el enlace de la biografía.

📱 Suscríbete a #AstilleroInforma en Telegram y recibe las noticias.",2
Instagram,"🔴#NACIONAL: #AMLO mantendrá reunión con #ClaudiaSheinbaum.

🔗Más información en el link en bio. 

#ComunicanteMX #Noticias #Politica",2
Instagram,"Jorge Álvarez Máynez afirmó que su campaña está libre del financiamiento de poderes fácticos, del gobierno o del crimen organizado.

#Elecciones2024 #AlvarezMaynez #MovimientoCiudadano #MC #Edomex",1
Instagram,"A esto nos referimos cuando decimos que lo nuevo va en serio, y que el futuro nada tiene que ver con la vieja forma de hacer política.

¡ Con @alvarezmaynez aynez, el partido se puso bueno!

@movciudadanomx",2
Instagram,"🚨 1 DE CADA 3 MEXICANOS TIENE UNA OPINÓN NEGATIVA DEL CIERRE DE CAMPAÑA DE @xochitlgalvez 🚨

Te presentamos los resultados de la encuesta de Metronomo relativa a la opinión del Pueblo de México sobre los cierres de campaña.",0
Instagram,"#SanJoaquin, seguiré siempre #CercanaYDeTuLado, gracias por su recibimiento, Lupita Murguía candidata al #Senado convivió con mujeres y hombres que quieren seguir avanzando, recuerda que votar por ella y por Agustín Dorantes es como votar por tu servidora, para seguir a tu lado como siempre en las comunidades, gracias por recibirnos para presentar las propuestas de nuestros candidatos Lucy Quintanar, Xóchitl Gálvez Ruiz, Ale Carlota y Miguel Martínez Solano. ¡A Darle! #TuFamiliaMerece+. @diputadospan @pan_queretaro @panqro @makugonz @diputadospanqro @leonormejia @lupitamurguiag @agusdorantes @lucyquintanar1 @alecarlotahdz @xochitlgalvez @xochiloversqro @pancho_dominguez_s",1
Instagram,"#Política

Este domingo se reunieron las 6 expresiones que buscaron la gubernatura de Puebla y el precandidato único de Morena, Alejandro Armenta, con el coordinador territorial de la Claudia Sheinbaum Pardo, Ricardo Monreal A. y el gobernador Sergio Salomón Céspedes Peregrina.",2
Instagram,"Con mis lentesucos que me regaló mi #Xochitl. No son mis Ray-Ban fi fis, pero sirven para que no se me achicharren mis ojitos verdes. Cuando tenga 81 años lo voy a ver al hermoso #Torreón.",1
Instagram,Se sigue cerrando la brecha ! YA SE VAN ! Morena YA SE VA !,1
Instagram,¡Y ni bautizado estas! Ya basta Sheinbaum #humor #DebateINE #mainez #XochitlGalvez #ClaudiaSheinbaum,0
Instagram,"🟣🗣 Claudia Sheinbaum dio un mensaje después de registrarse ante el INE como candidata presidencial por la coalición ""Sigamos Haciendo Historia"", la cual la integra Morena, Partido del Trabajo y Partido Verde Ecologista.  #eluniversalmx",1
X,"La candidata @XochitlGalvez retó al presidente a hacer pública, en su conferencia de prensa, “información del dinero que ha perdido Pemex-Refinación en su gobierno"" y “los datos de calidad del aire y emisiones de azufre para todas las refinerías de Pemex"" 
https://t.co/VqN6DfNvMO",1
X,"https://t.co/hkoLBxRc1y
Tiene razón #Xochitl 👉 Sé que el calor está cañón, pero más cañón está aguantar a Morena otros seis años. ¡Por supuesto que ya se van, ellos lo saben!""",0
X,"@spacecowboy6660 @lumendoz @catymonreal_ @AlessandraRdlv @AlcCuauhtemocMx @ClaudiaShitbaum @XochitlGalvez O simplemente anular buenos, van a decir que son ilegales por cualquier chingadera, los mismos trucos del PRI de los 70s.",0
X,"@MorenaSiPuebla  @PartidoMorenaMx  en Puebla, obligan a trabajadores honorarios a ir...cuando viene...@armentapuebla_  @OlgaRomeroGC  @Gob_Puebla  @mario_delgado @Segob_Puebla  @CongresoPue 🤭... @Claudiashein https://t.co/kO8mocMH9q",0
X,"@rivapa @lopezobrador_ @Claudiashein Hay gente que ya no hace periodismo en México.
RivaPalacio es uno de ellos.

Difamar e inventar no es hacer periodismo.",0
X,"@luisghernan @XochitlGalvez Ah Chingao!! ¿Y las casillas?
Quiero denuniciar que no se ha colocado la casilla que me corresponde @INEMexico, incompetentes
🧐🧐🧐🧐🧐AZI NO TADDEI
#2DeJulioNoSeToca
#2deJulioXochitlDay",0
X,"La salud es un derecho de todos. En el gobierno de @XochitlGalvez, todos tendrán el mismo trato, no habrá privilegios y ninguna familia quedará con deudas millonarias para salvar a un familiar o conseguir un medicamento

¡Vamos por un #MxSinMiedo a enfermarte!
#VotaPAN https://t.co/OthOgNALiG",1
X,"Algo así vivimos con el cierre de campaña de @XochitlGalvez. Había mucha fe en que sacaríamos a la dictadura de MORENA. No lo logramos. Será mucho más difícil que los venezolanos logren sacar al sátrapa @NicolasMaduro, quien es capaz de asesinar con tal de quedarse en el poder.",1
X,@AlvarezMaynez A ti te gobierna morena y te acompaña su desgracia e indolencia,0
X,Que ganas de salir a que te la remienten todos los días. ¿Masoquista u…? @AccionNacional @SantiagoCreelM @XochitlGalvez @SenadoresdelPAN @diputadospan @AdrianaDavilaF @damianzepeda (¿que ya te vas del PAN?),0
X,"@pedroferriz3 @Claudiashein Lo que se desplomaron fueron tus nalgas, cuando viste la bragueta abajo de mi preciso",1
X,"@ferbelaunzaran @XochitlGalvez @lopezobrador_ 1 de Enero de 2024
#FelizFinDeAMLO2024 
🤞🏼🩷🇲🇽 https://t.co/AzJu9hCu55",1
X,"@Claudiashein No mam...!! 🤦🏽‍♂️

La hipocresía en su máxima expresión! 🤷🏽‍♂️",0
X,"@Claudiashein Soy guerrerense, por mi: chinga tu madre ¡CORRUPTA!",0
X,@edelamadrid @XochitlGalvez #MiVotoParaXochitl7 👊🏼 https://t.co/Gn8ULWTKEt,2
X,"@AlvarezMaynez Pinche mirrey chaquetas diarias. No eres más que un pelagatos, chapulín, vacío, pendejo, palurdo.

Dentro de la clase política tú representas lo peor: la justificación de que por ser “joven” eres mejor, cuando estás en el horno haciendo puras estupideces.

¿En verdad crees que…",0
X,"Estimados: @lopezobrador_ y @Claudiashein, con su sabiduría expliquen al pueblo, si esto es correcto.
Porque quizás injustamente estamos juzgando a @CitlaHM
y @mario_delgado.
Sé que andan muy ocupados, sin embargo, es un tema importante para el PUEBLO.",1
X,@XochitlGalvez @m_ebrard Ira como lo dejaste! https://t.co/aZSuZ36g3G,0
X,"@Fredysolis9 @catrina_nortena @XochitlGalvez @Claudiashein @CiroGomezL @Radio_Formula Exacto!
Ya perdieron la esperanza en la #Cogupta_Tonta_VulgarPegaChicles ni así ganarán😡
El 2 de junio haremos Carambola!
#VotoMasivoPorMorenaPTyPV2024 
#ClaudiaPresidenta 
#NiUnVotoAlPRIPANPRDMC
#ReformaASCJN
#JuicioPoliticoANormaPiña
Nunca más un Gobierno sin el Pueblo!💪🏻💪🏻💪🏻 https://t.co/VBU8iHMubT",0
X,@AlvarezMaynez @uasoficialmx ESTIERCOL. ESQUIROL DE MOEEEEEERDA,0
X,Claudia Sheinbaum @Claudiashein acude al IPN para sostener un encuentro con estudiantes https://t.co/VIuvOm2DGM,2
X,"@Claudiashein QEPD una persona que ayudo a mucha gente y con una visión de ayudar a la gente a crecer y apoyarlos para generar un país de progreso, una gran perdida , resignación pronta a su familia y deja un recuerdo para bien en México",1
X,@Xochitl2024 @Claudiashein Te falto esta seña pora los que no estamos contigo ✊✊✊✊,0
X,@PartidoMorenaMx @Claudiashein Aja si 🤡🤡 la #NarcoCandidataClaudia19 @Claudiashein es una cebolla 🧅 podrída cómo uds https://t.co/TLjZmmhcCp,0
X,"@CYolotli @lopezdoriga @MetroCDMX @Claudiashein Se ha vuelto más peligroso y todavía más para las damas...

😔

En hora pico es un lugar que se presta muy fácil para tocamientos, pero hoy en día hasta p0rn0 en vivo te encuentras y los polis lucen por su ausencia...",0
X,A mí no me importan las encuestas voy a votar por @XochitlGalvez el 2 de Junio y todo por #FuerzaYCorazonPorMexico  (y ya tengo 8 personas más que no votaron en el 2018 y ahora sí lo harán)  trabajo de banqueta por #MxSinMiedo #Xochitl2024,1
X,"Si @KamalaHarris gana en noviembre, ella y @Claudiashein gobernarían prácticamente toda Norteamérica juntas. Eso sería muy interesante. https://t.co/nvTqkhFTkl",2
X,"@Pat_MercadoC @AlvarezMaynez @MovCiudadanoMX Necesitamos muchas vías 
Pero Alvarez Maynez no representa más que a Samuel y eso no es agradable",0
X,"#ACortarConIsrael
ALERTA: REPRESIÓN SIONISTA EN CDMX EMBAJADA DE ISRAEL. Personas con heridas sangrantes en la Embajada de Israel en México. Denunciamos la represión policial del gobierno de la CDMX
@GobiernoMX @GobCDMX @CNDH @SRE_mx
@lopezobrador_ @Claudiashein https://t.co/oKk2vN8SsY",0
X,Peor @Claudiashein @XochitlGalvez y el zoquete @AlvarezMaynez todos son progres. El que gane va a buscar imponer la visión del lobby LGBT.,2
X,"@gibranrr @AlvarezMaynez El marrano este hace 5 años le limpiaba los zapatos  (con la lengua) al anciano @lopezobrador_ ahora se alquila al oooootro anciano morenista delincuente @DanteDelgado 

Asi la prostitucion en el #NarcoPartidoMorena2 

#XochitlGalvezPresidenta2024",0
X,@LOVREGA @XochitlGalvez Pues yo no!!! https://t.co/D6Zk3kExlh,0
X,@XochitlGalvez La violencia q tú creaste en México 🇲🇽 tú eres una violenta tú no deberías estará en tu puesto deberías estar bajo poder no mando poder traicionera,0
X,@AztecaEl @XochitlGalvez Feliz día Ingeniero 👏👏👏👍 https://t.co/AtzVhze3HZ,1
X,"#PuntoDeReferencia 
La virtual presidenta electa, @Claudiashein, adelantó que durante su administración las primeras beneficiarias del nuevo programa de ayuda para mujeres de 60 a 64 años serán mujeres indígenas. Este programa iniciará en 2025 con un millón de apoyos. https://t.co/i7Mq99szqN",2
X,@jgnaredo @INEMexico @SEDENAmx @PartidoMorenaMx @Claudiashein @XochitlGalvez Le salió del pecho al general y luego se rajó 😂,0
X,"@XochitlGalvez @AccionNacional @MarkoCortes @NoemiLuna_Zac @CeciliaRomeroc Piensa en hacer un nuevo partido. De gente ciudadana, sin partido previo, que sean profesionales con estudios. Va tener mucho apoyo.
Ya estuvo bueno de los partidos oficiales.",1
X,@XochitlGalvez https://t.co/mLrizfkUyB,2
X,"@CitlaHM @lopezobrador_ @Claudiashein Ahora entiendo por qué la adula tanto. Juntas, son un 10. Aquí le tengo una buena comparación: https://t.co/qZeCZD2xVP",1
X,"¡Por México y la DEMOCRACIA,!
¡*Te necesitamos para defender las casillas! ¡Regístrate y hagámoslo juntos!!*
*#XochitlVa*🩷❌ https://t.co/vKr0xsokmv",1
X,"@playmorboso @AlvarezMaynez Lo hará al final para chingarse el dinero y poder justificar los gastos de ""campaña""",0
X,"Movimiento Ciudadano está obligado a definir su postura. La candidata en Durango @dgopalencia es hermana de @Palencia3Monica, operadora del asalto a nuestra embajada.
¿Algo que decir @AlvarezMaynez, @Chertorivski?",0
X,"@XochitlGalvez @Claudiashein Gracias Xochitl, por tu lenguaje procaz, pueril y muy limitado, entre otras debilidades de tu personalidad, estás 30 puntos abajo en las preferencias electorales. Sigue por favoooor! Que regrese Fox! Jaja",0
X,"@vromog @ErnestinaGodoy_ @PartidoMorenaMx Oiga, y ahora si cree que hagan algo sobre los homicidios de la línea 12? O esos no se tocan, por ser @m_ebrard y @Claudiashein los responsables? https://t.co/Zpcas3sUwk",1
X,@Pajaropolitico @samuel_garcias @marianardzcant @AlvarezMaynez Dar votos de castigo también sale caro. Miren nomás a Nuevo León o a México.,0
X,"@XochitlGalvez Feliz año Presidenta! En un año estaremos celebrando un nuevo cambio en este país de la mano de los mexicanos y la tuya.

¡Que sea un gran año para ti, para nosotros y para México!

#MéxicoMereceMás #XochitlVa 🤞",1
X,"@LBallesterosM @AlvarezMaynez No lo creo, pero sigan soñando mientras el bloqueador de ciudadanos los manda directo y sin escalas a la pérdida de su registro.",0
X,"No acabo de sorprenderme con la autoritaria. Avisados estamos. 

“¿Habrá negociación o no se le moverá ni una coma a los proyectos"". 

#Sheinbaum: “Depende de que tema”. 
#TercerGrado https://t.co/3PCE3Qhtzk",0
X,"⚠️ Ver para creer, igual que su patrón, @Claudiashein le echa la culpa al pasado por la caída de la #L12

Dice que Mancera no invirtió en mantenimiento 🤭

Vean lo que dice @FelipeCalderon “Un verdadero gobernante no se pasa lloriqueando todo el sexenio y culpando al anterior” https://t.co/4j8dqhEynV",0
X,"La amplia posibilidad de que #KamalaHarris sea la candidata presidencial representa un desafío interesante para #ClaudiaSheinbaum. 
Y es que el actual presidente mexicano ha sido claramente más favorable a #DonaldTrump que a sus oponentes y se esperaría que su sucesora mantuviera https://t.co/EmLcU90VEU",2
X,"@XochitlGalvez @Claudiashein Y seguramente tú @XochitlGalvez en Compañía de los PODRIDOS! del prianrd tienes la solución, Representas lo más Jediondo de los Partidos Políticos. 

No! Convences 🦖..",0
X,"@elgatopolitico_ Perdón Rossette, pero hoy sigue siendo igual.

Cada quien tiene sus favoritos.

A @RicardoAlemanMx lo vetaron por órden presidencial.

@carlosalazraki dejó de escribir sus cartas en @El_Universal_Mx y la hija del dueño está en la campaña de @claudiashein.

Y así otros tantos. https://t.co/JV6hPQ9ZpJ",2
X,"@XochitlGalvez Esto, queridos mexicanos, es lo que necesita el país y por lo que tenemos que votar el 2 de junio:
#MxSinMiedo 🙌🏻 https://t.co/TwdXMGgCC0",1
X,"REPORTERA.- ""Presidente ¿Cómo vio la reunión que tuvo la presidenta electa @Claudiashein con empresarios del país?""

@lopezobrador_:""MUY BUENA REUNIÓN. Claudia sabe TRANSMITIR CONFIANZA a la gente y eso es precisamente lo que buscan los empresarios. CONFIANZA PARA INVERTIR""",1
X,"@juanbaaq @Claudiashein Más transformación ? No gracias 
#narcoCandidataClaudia10
#NarcoPresidenteAMLO12 https://t.co/C6dHYnWZVs",0
X,@psic_soc_manry @XochitlGalvez @Claudiashein Has quedado 🤡 https://t.co/5lN8ERmTsT,0
X,"@DanteDelgado @MovCiudadanoMX @AlvarezMaynez un trio de ineptos, sabian que Pablo Lemus perdio 300 millones del erario publico de zapopan, es un idiota",0
X,"@AlvarezMaynez Neta no hables dices puras pndjadas en buen plan de verdad que nos das pena ajena y lo de declinar es por el bien del pais , no averguences mas a tu familia que te pusieron ahi tu mismo partido para ridiculizarte",0
X,@MARIACLEMENTEMX @PartidoMorenaMx @heraldo_radio @ALEIDAALAVEZ @CitlaHM @Claudiashein @DiputadosMorena @mario_delgado @AlmendraNegrete @aristeguicnn @daniellemx_ ¿ya no eres la perra del presidente?,0
X,"Lo hicimos con AMLO y lo volveremos hacer con la Dra. @Claudiashein, quien será la primera mujer en dirigir los destinos de la Nación

#SigamosHaciendoHistoria",1
X,"Hoy estuvimos en Tepito con @xochitlgalvez, @staboadamx, @AlessandraRdlv y @DianaSanchezBar para hablar con los vecinos del proyecto que representamos y de todo lo que juntos podemos lograr para mejorar la calidad de vida de todas y todos. 

#ElCambioViene
#VotaVeroJuarez https://t.co/40KKJJeAFx",1
X,@GildoGarzaMx @makugo @SNietoCastillo @Claudiashein @lopezobrador_ Pue nieto jala gente a lo cabron !!,1
X,":#Ar2Elecciones2024🦎🗳️:
#LaMañaNeta

“El mejor negocio de este sexenio es ser amigo de los hijos del presidente… primero los López”

@XochitlGalvez 
https://t.co/mVVC05QX3G",0
X,@XochitlGalvez @lopezobrador_ @FGRMexico ✨🌹👏🏻🌹Querida Xochitl confío plenamente en tí como Presidenta 2024🌹👏🏻🌹✨ https://t.co/xigQ14EMEM,1
X,"Una buena señal es q los partidos d oposición no están al 💯 apoyando a #Xochitl24 
Es debido q a todo corrupto los va a llevar ante la justicia
Pero a @XochitlGalvez la llevaremos a la presencia la marea Rosa 
Dale Rt para q los corruptos estén ante las autoridades sin distingos https://t.co/yK9u2CzIzv",1
X,El extraño cortejo del PRIAN a @AlvarezMaynez,1
X,"@Claudiashein En resumen del tercer debate: Pongo la misma cara de mosca muerta cuando me sacan a la luz mis trapos sucios, calumnias, evado mis responsabilidades, Repito como perico los resultados mediocres de cuando fui jefa de gobierno, muestro gráficas falsas, quiero continuar con los https://t.co/9NgIfkC3KT",2
X,"@luisghernan @Claudiashein @XochitlGalvez @AlvarezMaynez Decir que va a continuar con el desmadre de López no es un proyecto de nación, ni tiene ciencia.
#NarcoCandidataClaudia15",0
X,"No solo no tiene alma, es más ñoña que @AlvarezMaynez y @samuel_garcias juntos. No solo merece perder, sino también un curso de simpatía con @Javier_Alarcon_",0
X,"Era previsible que @XochitlGalvez acometería contra @Claudiashein, pero se mostró malencarada, visceral y torpe hasta para usar en su beneficio los símbolos patrios: El Escudo Nacional invertido, más allá de las implicaciones legales, fue un involuntario acto de rendición.",0
X,"""ERNESTINA GODOY RAMOS""

""Será nuestra CONSEJERA JURÍDICA""

""Siempre lo he dicho, Ernestina Godoy es quizá LA MEJOR FISCAL QUE HA TENIDO EL PAÍS EN LA ACTUALIDAD""

""Ha sido diputada local y hoy es SENADORA ELECTA de la república""

@Claudiashein",1
X,"@AlvarezMaynez @MovCiudadanoMX @DanteDelgado @JZavalaGt @LBallesterosM Y con esas migajas se conforman, en 3 años díganle adiós a NL",0
X,"🛑 IMPORTANTE
💧min...4:30 🎬
👉 Checa estos ALARMANTES datos duros.. estaremos a tiempo? UUURGE  un gobierno de verdad
@STaboadaMx, @XochitlGalvez, EXIGIREMOS si, pero apoyaremos #MexicoMereceMas
""La IMPUNIDAD es el sello de la 4t"" 
#MorenaMata
👇
https://t.co/M7Wq5zyV8C",0
X,"Ayer, @claudiashein presumió falsos 20 puntos de distancia en las encuestas. Pero aunque así fuera, son puntos logrados violando la ley, con dinero público mal habido, quitando el pan a los más pobres.

Cualquier número de votos que obtenga serán así ilegítimos e inmorales. https://t.co/QreCASQf3G",0
X,"@Claudiashein Un soldado en cada hijo te dio.

¡Ni un paso atrás!",1
X,"#Murmuraciones | #EnBoga✍️

.@AlvarezMaynez hizo cambio de sede para el arranque de su campaña presidencial rumbo a los comicios del 2 de junio. El emecista arrancará el viernes 1 de marzo, en Lagos de Moreno, #Jalisco, municipio gobernado por @MovCiudadanoMX

Voz: @JuanMDeAnda https://t.co/w4Z2sw1xSq",1
X,@maloguzmanvero @lopezobrador_ @Claudiashein Tienes razón!,1
X,"AGUAS A VOTAR POR MORENA PORQUE A VIVAS LUCES AMAN LA NATURALEZA MUERTA

@XochitlGalvez sabemos que contigo habrá expertos para cuidar el agua, controlar fugas y que no desperdicien el agua 

#HijosDeMx #XochitlSiDebate https://t.co/ISz5uUXVdQ",1
X,"@JackSlaterHero @alvaro_delgado @Claudiashein @XochitlGalvez @AlvarezMaynez @herasdemotecnia @LaVanguardia @lopezobrador_ No, mira, por aquí andan… https://t.co/FEIjbyIzqw",0
X,"@DeniseMeadeG @pepewam13 @Claudiashein Así es, no creo que pueda levantar una denuncia real contra miles de nosotros que ya no queremos saber nada del #NarcoPresidenteAMLO4 y su #NarcoCandidataClaudia2",0
X,"David Olivo (@dolivo_a), coordinador de proyectos prioritarios de @MovCiudadanoMX, explica que el arranque de la campaña de Jorge @AlvarezMaynez, en Jalisco, se debe a que el estado es uno de los bastiones del partido; señala que el gobernador @EnriqueAlfaroR tiene todo su… https://t.co/5DqFEsMQIL",1
X,"@LuisCardenasMx @AlvarezMaynez @MovCiudadanoMX Para los que el futuro de México es un chiste, puede ser, mi lectura es que al candidato le importa un comino el destino de México  y anda muy divertido de esquirol.",0
X,"Tú ayer tuviste la oportunidad, pero les dio miedo. @Claudiashein los maltrato, los callo, los silencio, les condicionó las respuestas y les impuso su narrativa.

Ojalá hubieran sido  la mitad de agresivos con Claudia, como lo fueron con @XochitlGalvez",0
X,"@JLozanoA @NachoRgz @AccionNacional @senadomexicano Orale, se están peleando las comadres ,las Tías panistas se están desgarrando las medias ! 😅😅😅😅
#ClaudiaPrimeraPresidentaDeMéxico @Claudiashein https://t.co/nPOUnMVzso",0
